"Gstm4";"Cdc123";"";""
"chr14:99728359-99728958_F";"chr2:72818943-72826893_F";"";""
"Gm13370";"Capn8";"";""
"Ighv14-2";"Swi5";"";""
"Slc9a8";"Polr2i";"";""
"Zyg11a";"Lpgat1";"";""
"LOC100044339";"chr9:30805020-30810645_R";"";""
"chr18:84735774-84760824_F";"Otc";"";""
"chr17:3206316-3208050_F";"Rgs19";"";""
"Nudt18";"NRON";"";""
"Stra13";"chr17:47006033-47023558_R";"";""
"Isg15";"LOC100040377";"";""
"chr14:28231577-28242027_R";"Cenpq";"";""
"Ube2j2";"Tmem9b";"";""
"Ppp1r2";"Det1";"";""
"Colec12";"ENSMUST00000135347";"";""
"Masp1";"Ccdc68";"";""
"Syngr4";"Rnmt";"";""
"ENSMUST00000098874";"Dse";"";""
"Actc1";"A_55_P2031898";"";""
"NAP063195-1";"Afp";"";""
"Plk1";"Gm7303";"";""
"C030010L15Rik";"Slc25a32";"";""
"4930598N05Rik";"Napa";"";""
"Keg1";"Ribc1";"";""
"Gabbr1";"Cd74";"";""
"chr9:13349094-13352732_F";"Fam188a";"";""
"Btbd2";"1810029B16Rik";"";""
"Nme7";"Mettl6";"";""
"Klk1b26";"Rhbdf2";"";""
"Wbscr27";"NAP111477-1";"";""
"C330019G07Rik";"2410002I01Rik";"";""
"Gm129";"chr5:77188300-77205150_F";"";""
"Hecw1";"Gbp2";"";""
"Fxc1";"Mtf1";"";""
"Fxyd7";"1100001G20Rik";"";""
"Cdhr5";"Cdca3";"";""
"Efcab4a";"BC005705";"";""
"Dnajc19";"chr4:146507925-146532650_R";"";""
"Nudt7";"Ncam1";"";""
"Sav1";"Neurl3";"";""
"Lrrc14b";"Xrn2";"";""
"Fam82a1";"Abi2";"";""
"Rnf25";"Lat";"";""
"chr10:93774693-93893616_F";"Nqo1";"";""
"chr5:111565658-111566257_F";"ENSMUST00000164923";"";""
"Cdc123";"Tnip1";"";""
"Fastkd3";"chr11:116936834-116948799_R";"";""
"Phf13";"Sfpq";"";""
"Magi3";"Rac2";"";""
"NAP061984-1";"Zfp644";"";""
"Aida";"Adamts12";"";""
"chr2:72818943-72826893_F";"Ehmt1";"";""
"Capn8";"Trafd1";"";""
"Swi5";"Kidins220";"";""
"Polr2i";"Osgep";"";""
"Lpgat1";"Fam25c";"";""
"Tom1l2";"Herpud2";"";""
"Gm5523";"Atp6v0e";"";""
"Otc";"Siah1a";"";""
"Rgs19";"Txndc9";"";""
"NRON";"1110017F19Rik";"";""
"Socs3";"Cux2";"";""
"chr17:47006033-47023558_R";"Rab30";"";""
"LOC100040377";"Cd68";"";""
"Cenpq";"Neu2";"";""
"Cntfr";"Krt80";"";""
"Tex28";"Zmynd8";"";""
"Trpc3";"Nudt3";"";""
"Lrrc28";"3110027N22Rik";"";""
"Det1";"Fbll1";"";""
"ENSMUST00000135347";"NAP093566-001";"";""
"Ccdc68";"1700039I01Rik";"";""
"Rnf11";"8430437O03Rik";"";""
"Rnmt";"Ocrl";"";""
"Dse";"Ttc30b";"";""
"A_55_P2031898";"Slc37a3";"";""
"Afp";"1700016A09Rik";"";""
"Slc25a32";"Ift172";"";""
"Napa";"Olfr455";"";""
"Ribc1";"Clcc1";"";""
"Cd74";"Chchd7";"";""
"A_55_P1993483";"Gm11595";"";""
"Fam188a";"ENSMUST00000162660";"";""
"1810029B16Rik";"chr11:119797116-119804012_R";"";""
"Mettl6";"Ppp4r4";"";""
"Ttll1";"Gm2012";"";""
"Rhbdf2";"chr4:133368314-133380210_R";"";""
"NAP111477-1";"Abcc5";"";""
"2410002I01Rik";"Tmem139";"";""
"chr5:77188300-77205150_F";"A_55_P2079471";"";""
"Gbp2";"Ptch2";"";""
"ENSMUST00000055719";"Mbnl3";"";""
"Mtf1";"Gdap10";"";""
"1100001G20Rik";"Meg3";"";""
"Cdca3";"Pdf";"";""
"Rb1";"ENSMUST00000112772";"";""
"Neurl3";"B930041F14Rik";"";""
"Xrn2";"A_55_P2126014";"";""
"chr6:116092274-116144199_F";"Olfr297";"";""
"Abi2";"Vmn2r20";"";""
"chr6:34548561-34612216_F";"Scn2a1";"";""
"Lat";"chr17:32035750-32056000_R";"";""
"Nqo1";"Fancc";"";""
"ENSMUST00000164923";"chr11:97457180-97487074_R";"";""
"Tnip1";"Gosr2";"";""
"chrX:34360500-34388500_F";"Olfr677";"";""
"Tgfa";"Slc25a5";"";""
"chr11:116936834-116948799_R";"chr3:34643323-34682773_F";"";""
"Sfpq";"Ndufb11";"";""
"Rac2";"Ntf3";"";""
"Npepl1";"Hist3h2a";"";""
"Adamts12";"Gpr65";"";""
"Ehmt1";"Lzic";"";""
"Trafd1";"Olfr394";"";""
"Kidins220";"Mical1";"";""
"Fam25c";"Plekhg5";"";""
"Herpud2";"chr10:39619134-39627737_F";"";""
"Tbl1xr1";"Myst2";"";""
"Atp6v0e";"Nutf2";"";""
"Siah1a";"AI182371";"";""
"Cux2";"Gm4532";"";""
"Rab30";"chr5:75389503-75396250_R";"";""
"Cd68";"1300010F03Rik";"";""
"Neu2";"chr17:6324860-6326762_F";"";""
"Krt80";"Tmem208";"";""
"Zmynd8";"Dym";"";""
"Nudt3";"Pitpna";"";""
"3110027N22Rik";"Spsb1";"";""
"Fbll1";"Dcaf7";"";""
"NAP093566-001";"ENSMUST00000173648";"";""
"chr10:6497224-6497863_R";"chr5:77239012-77271614_F";"";""
"1700039I01Rik";"Zbtb8os";"";""
"8430437O03Rik";"Sac3d1";"";""
"Cwc22";"4833418N02Rik";"";""
"Ttc30b";"LOC100046223";"";""
"Slc37a3";"chr14:73729977-73751877_F";"";""
"Plrg1";"2300009A05Rik";"";""
"1700016A09Rik";"Acot3";"";""
"Ift172";"Kif5a";"";""
"Olfr455";"BC025219";"";""
"Clcc1";"Ccl5";"";""
"Gm11595";"Aga";"";""
"Il16";"Emp3";"";""
"ENSMUST00000162660";"Kif22";"";""
"chr11:119797116-119804012_R";"Pfdn2";"";""
"Ppp4r4";"Dbi";"";""
"Gm2012";"Vegfb";"";""
"chr4:133368314-133380210_R";"Cyp3a11";"";""
"Tfpi";"Pde5a";"";""
"Appl2";"Dusp28";"";""
"Abcc5";"Tgfb3";"";""
"TC1619416";"Trim36";"";""
"Lhx3";"Rapgefl1";"";""
"Tmem139";"Fam26f";"";""
"Zfp105";"AK158677";"";""
"Pde3b";"AW554918";"";""
"A_55_P2079471";"chr3:145313275-145315057_F";"";""
"Ptch2";"Serinc5";"";""
"Mbnl3";"Tk1";"";""
"Gdap10";"Notch2";"";""
"Meg3";"chr14:21029450-21049451_F";"";""
"ENSMUST00000112772";"Sfxn5";"";""
"B930041F14Rik";"Ccdc117";"";""
"A_55_P2126014";"Eif2c4";"";""
"A_55_P1975843";"6430527G18Rik";"";""
"Olfr297";"S100a1";"";""
"Vmn2r20";"chr3:75451370-75459674_R";"";""
"Scn2a1";"A_55_P2042833";"";""
"chr9:31834945-32015745_F";"Cap1";"";""
"Fancc";"Ubb";"";""
"chr11:97457180-97487074_R";"Serinc2";"";""
"Gosr2";"Exo1";"";""
"Olfr677";"Gm11570";"";""
"Slc25a5";"Dip2b";"";""
"Ndufb11";"Urod";"";""
"Pias3";"chr6:31267612-31293337_R";"";""
"Olfr97";"Cdc25a";"";""
"Gpr65";"Cisd2";"";""
"Lzic";"Acad9";"";""
"Olfr394";"Foxl2";"";""
"Cdh15";"Suds3";"";""
"Rab6a";"A_55_P2037538";"";""
"Mical1";"Ganab";"";""
"chr10:39619134-39627737_F";"Spred1";"";""
"Myst2";"chr4:71767271-71767964_R";"";""
"Nutf2";"chr1:82895400-82897576_F";"";""
"AI182371";"Wsb2";"";""
"chr5:75389503-75396250_R";"Pck2";"";""
"1300010F03Rik";"Ino80";"";""
"Nlrc3";"A_55_P2181444";"";""
"A_55_P2039354";"Vsig4";"";""
"Tmem208";"Ogdh";"";""
"chr6:148162552-148176577_R";"Dclre1a";"";""
"Pitpna";"Avpr1a";"";""
"Spsb1";"Atp6v1c1";"";""
"Copz2";"Ablim1";"";""
"Dcaf7";"chr6:31170350-31287353_F";"";""
"ENSMUST00000173648";"chr17:012941161-012944859";"";""
"Bmper";"Il1b";"";""
"Abi1";"A_55_P2134725";"";""
"Pfn2";"Irg1";"";""
"chr5:77239012-77271614_F";"Svip";"";""
"chr8:26347473-26348052_R";"E130308A19Rik";"";""
"Zbtb8os";"Egr2";"";""
"A_55_P2101944";"1110031I02Rik";"";""
"Sac3d1";"ENSMUST00000067298";"";""
"4833418N02Rik";"Tlr4";"";""
"LOC100046223";"Trio";"";""
"chr14:73729977-73751877_F";"Notum";"";""
"Lrp1";"Nop2";"";""
"2300009A05Rik";"Cox6a2";"";""
"Acot3";"Nup153";"";""
"Kif5a";"chr6:37630192-37682692_F";"";""
"BC025219";"Creg1";"";""
"Ccl5";"0610039H22Rik";"";""
"Emp3";"Rad52";"";""
"Kif22";"Ctsz";"";""
"Dbi";"Mmd2";"";""
"Slc16a11";"Ahr";"";""
"Vegfb";"B230216N24Rik";"";""
"Cyp3a11";"2300005B03Rik";"";""
"A_55_P2050173";"Nr5a2";"";""
"Pde5a";"Anapc4";"";""
"Dusp28";"Eppk1";"";""
"Tgfb3";"chr3:30032959-30079659_R";"";""
"chr9:88437245-88465751_F";"Usp36";"";""
"Trim36";"Klhl5";"";""
"Rapgefl1";"Prdx3";"";""
"Syp";"Lin28a";"";""
"Fam26f";"Lime1";"";""
"AK158677";"Ccny";"";""
"AW554918";"NAP092770-001";"";""
"chr14:21029450-21049451_F";"A_55_P2156160";"";""
"Ccdc117";"Hsd3b2";"";""
"S100a1";"Sh3bgrl3";"";""
"Rab43";"Alg8";"";""
"chr3:75451370-75459674_R";"Eif6";"";""
"A_55_P2042833";"LOC100504508";"";""
"Cap1";"Vps13c";"";""
"Ttpa";"AW552889";"";""
"Ubb";"Chaf1a";"";""
"Serinc2";"Pxt1";"";""
"Exo1";"Mcoln2";"";""
"Gm11570";"Ndufb2";"";""
"Dip2b";"Gemin7";"";""
"A_55_P2102833";"A_55_P2131303";"";""
"Urod";"P2ry1";"";""
"chr6:31267612-31293337_R";"chr17:32044823-32045974_R";"";""
"Cdc25a";"Adk";"";""
"Cisd2";"chr4:141100989-141106639_R";"";""
"Foxl2";"Zcchc11";"";""
"Suds3";"chr15:58985008-58985429_F";"";""
"A_55_P2037538";"Hells";"";""
"Rps17";"Egfr";"";""
"chr18:38761187-38805576_F";"AI844869";"";""
"Ganab";"Wdr20a";"";""
"Spred1";"Cat";"";""
"chr4:71767271-71767964_R";"chr4:149445201-149445902_F";"";""
"chr1:82895400-82897576_F";"Ptpn21";"";""
"Wsb2";"Ercc6l";"";""
"Dync1i2";"Arl6ip5";"";""
"Vps13d";"Cttnbp2nl";"";""
"Pck2";"Slu7";"";""
"Ino80";"Znrf3";"";""
"A_55_P2181444";"A_55_P2046432";"";""
"Galnt10";"Airn";"";""
"Vsig4";"NEAT1";"";""
"Ogdh";"Dlec1";"";""
"ENSMUST00000129661";"Zdhhc24";"";""
"Fgb";"chr5:22801058-22939737_F";"";""
"Dclre1a";"Ttc16";"";""
"Gm5623";"Qpctl";"";""
"Avpr1a";"chr17:21178319-21182115_F";"";""
"chr16:64758224-64765674_R";"Gemin7";"";""
"Tmem67";"Fam89b";"";""
"Atp6v1c1";"chr12:5303823-5379098_R";"";""
"Ablim1";"Rtn3";"";""
"chr6:31170350-31287353_F";"Cd3e";"";""
"chr17:012941161-012944859";"2310040G24Rik";"";""
"Il1b";"Tgfb1";"";""
"Fam65a";"ENSMUST00000125186";"";""
"A_55_P2134725";"Cxcr7";"";""
"Irg1";"Gzf1";"";""
"ENSMUST00000148610";"Prkd3";"";""
"chr1:134867906-134885481_R";"Serpinb8";"";""
"Svip";"Litaf";"";""
"E130308A19Rik";"chr10:39659425-39674200_F";"";""
"chr6:117827499-117851478_F";"Ppp1r3g";"";""
"Egr2";"2010111I01Rik";"";""
"1110031I02Rik";"chr7:91300649-91302183_F";"";""
"ENSMUST00000067298";"Rprd1a";"";""
"Tlr4";"E330037I15Rik";"";""
"Trio";"NAP114346-1";"";""
"Notum";"Zfp706";"";""
"Nop2";"CF550882";"";""
"Cox6a2";"Ccl2";"";""
"Gm6252";"1700034H14Rik";"";""
"Nup153";"2610528J11Rik";"";""
"Tnpo1";"Fos";"";""
"chr6:37630192-37682692_F";"E030025P04Rik";"";""
"Foxe3";"Svep1";"";""
"Kdr";"Dph5";"";""
"Creg1";"Gm6404";"";""
"0610039H22Rik";"Lck";"";""
"ENSMUST00000022711";"Pcnxl3";"";""
"Timm13";"Caml";"";""
"Rad52";"ENSMUST00000149942";"";""
"Mmd2";"Fmr1";"";""
"Rnf39";"Aspm";"";""
"Ahr";"chrX:47893703-47996700_R";"";""
"B230216N24Rik";"Nrg4";"";""
"2300005B03Rik";"Msn";"";""
"Anapc4";"Foxred1";"";""
"Eppk1";"Tirap";"";""
"chr3:30032959-30079659_R";"chr17:88225376-88238756_R";"";""
"Usp36";"Chrna2";"";""
"Usp8";"Dhrs1";"";""
"Klhl5";"chrX:18734106-18744367_R";"";""
"Prdx3";"Ahcyl1";"";""
"chr5:123582742-123588202_R";"chr16:43623175-43624069_F";"";""
"Lin28a";"Myom3";"";""
"Nrp1";"Ttyh2";"";""
"NAP092770-001";"Rpl3";"";""
"A_55_P2156160";"chr4:136856064-136875614_R";"";""
"Hsd3b2";"2700007P21Rik";"";""
"Sh3bgrl3";"chr1:69531191-69570566_R";"";""
"Alg8";"chr6:50361567-50406200_R";"";""
"Eif6";"chr16:4525147-4542122_R";"";""
"Mx2";"chr6:31170350-31287353_F";"";""
"LOC100504508";"ENSMUST00000101420";"";""
"Mif";"Tomm5";"";""
"Vps13c";"Tor3a";"";""
"Gan";"chr4:129497990-129515290_F";"";""
"Chaf1a";"Plch2";"";""
"Pxt1";"Bmi1";"";""
"Mcoln2";"Pura";"";""
"Ndufb2";"Hebp1";"";""
"A_55_P2131303";"4930455J16Rik";"";""
"P2ry1";"Endod1";"";""
"Dcps";"Gatsl2";"";""
"Ttc19";"Lipo1";"";""
"Adk";"Cenpo";"";""
"chr4:141100989-141106639_R";"Anxa3";"";""
"A_55_P1972892";"B930025B16Rik";"";""
"Zcchc11";"Mrps2";"";""
"chr15:58985008-58985429_F";"H2-DMa";"";""
"Hells";"ENSMUST00000099666";"";""
"Egfr";"Chchd4";"";""
"AI844869";"chr15:12119755-12127230_R";"";""
"Wdr20a";"Zfp259";"";""
"Cat";"LOC100045796";"";""
"chr4:149445201-149445902_F";"NAP059052-1";"";""
"Ptpn21";"Srgap2";"";""
"Ercc6l";"Ppp1r3d";"";""
"Arl6ip5";"Fut10";"";""
"A_55_P2061134";"Ppap2a";"";""
"Cttnbp2nl";"Gm9979";"";""
"Zdhhc14";"C76332";"";""
"Znrf3";"Slc23a3";"";""
"A_55_P2046432";"1700113A16Rik";"";""
"Airn";"Lbr";"";""
"NEAT1";"Gmcl1";"";""
"Dlec1";"Oas1a";"";""
"Fpgt";"Klra16";"";""
"Zdhhc24";"Met";"";""
"chr17:13806767-13824342_F";"Ndufb6";"";""
"chr5:22801058-22939737_F";"ENSMUST00000123179";"";""
"Wdr8";"D730039F16Rik";"";""
"Ttc16";"Olfr549";"";""
"Qpctl";"Slc27a1";"";""
"chr17:21178319-21182115_F";"chr11:3539787-3548811_R";"";""
"chr12:5303823-5379098_R";"Hsp90b1";"";""
"Rtn3";"Ankrd13c";"";""
"Cd3e";"A_55_P1985945";"";""
"Tgfb1";"Gm5441";"";""
"ENSMUST00000125186";"ENSMUST00000103567";"";""
"Prkd3";"Mlec";"";""
"Serpinb8";"Farp1";"";""
"chr10:39659425-39674200_F";"Son";"";""
"Ift74";"Lipn";"";""
"Ppp1r3g";"Rhog";"";""
"2010111I01Rik";"Dennd2a";"";""
"chr7:91300649-91302183_F";"Zbtb45";"";""
"Rprd1a";"chr13:98062189-98066613_F";"";""
"Vash1";"Pcna";"";""
"Tpst2";"BB163080";"";""
"Gdf7";"Pdxk";"";""
"NAP114346-1";"Ccdc103";"";""
"CF550882";"Cd8a";"";""
"Ccl2";"chr16:4867322-4874772_F";"";""
"2610528J11Rik";"Il12rb1";"";""
"Fos";"BC051226";"";""
"Ngfr";"chr13:72906878-72923790_F";"";""
"Bmp2";"ENSMUST00000050386";"";""
"E030025P04Rik";"Rpl7a";"";""
"Gm6404";"Slc10a1";"";""
"Lck";"chr2:115892960-115911647_F";"";""
"Caml";"chr11:3548300-3549676_R";"";""
"Stx1b";"NAP114914-1";"";""
"Fmr1";"Cdh1";"";""
"Tiprl";"ENSMUST00000069035";"";""
"A_55_P2017487";"Hook1";"";""
"Gm9234";"Scamp4";"";""
"ENSMUST00000028734";"chr2:156654675-156665430_F";"";""
"Aspm";"Cul4a";"";""
"chrX:47893703-47996700_R";"Dpy19l1";"";""
"Msn";"Zbtb43";"";""
"Foxred1";"Nadk";"";""
"Tirap";"Slmap";"";""
"chr17:88225376-88238756_R";"1190005F20Rik";"";""
"Dhrs1";"chr7:113768215-113783490_R";"";""
"Ahcyl1";"Gm5589";"";""
"chr16:43623175-43624069_F";"Plekhb1";"";""
"Ttyh2";"Sntb1";"";""
"Rpl3";"Gm5450";"";""
"chr4:136856064-136875614_R";"Hnrnpa1";"";""
"2700007P21Rik";"Tspan33";"";""
"chr6:50361567-50406200_R";"4933411B09Rik";"";""
"chr16:4525147-4542122_R";"Rnasek";"";""
"chr6:31170350-31287353_F";"chr19:5795690-5797464_F";"";""
"Zfp667";"Casc3";"";""
"Rad50";"Ddah1";"";""
"Tomm5";"Egf";"";""
"Tor3a";"Uba7";"";""
"chr4:129497990-129515290_F";"Slc13a3";"";""
"Plch2";"chr7:118248833-118267766_R";"";""
"Bmi1";"Sgcz";"";""
"chr8:91571643-91576878_R";"Cdc14a";"";""
"Pura";"Gm15645";"";""
"Hebp1";"Fndc4";"";""
"4930455J16Rik";"Acadl";"";""
"Endod1";"ENSMUST00000103558";"";""
"Gatsl2";"Gm3561";"";""
"Lipo1";"Olfr676";"";""
"Cenpo";"chr6:31078802-31079644_R";"";""
"Anxa3";"Xpnpep1";"";""
"B930025B16Rik";"Sqstm1";"";""
"chr18:60789616-60807973_R";"Ttc14";"";""
"H2-DMa";"Arhgef5";"";""
"ENSMUST00000099666";"Hmgn1";"";""
"Chchd4";"Dusp8";"";""
"chr15:12119755-12127230_R";"Gtf3c5";"";""
"Zfp259";"Gm16039";"";""
"NAP059052-1";"chr10:120336296-120354471_F";"";""
"Srgap2";"9430024F10Rik";"";""
"Ppp1r3d";"Slc40a1";"";""
"Gmnn";"Med25";"";""
"Fut10";"chr1:73664661-73911040_R";"";""
"Ppap2a";"chr4:124206166-124334412_R";"";""
"Gm9979";"Setd2";"";""
"C76332";"Rap1b";"";""
"Slc23a3";"Map3k6";"";""
"1700113A16Rik";"Siglech";"";""
"Lbr";"Sec31a";"";""
"Gmcl1";"C1ra";"";""
"Oas1a";"Gsta2";"";""
"Met";"Tax1bp3";"";""
"D730039F16Rik";"H2-M3";"";""
"Olfr549";"Kdsr";"";""
"Hsp90b1";"Madcam1";"";""
"Ankrd13c";"chr14:21029450-21049451_R";"";""
"chr4:119967625-119978325_R";"Ube2a";"";""
"Mmrn1";"Nop56";"";""
"Top2a";"Golga7b";"";""
"Timd4";"Actg1";"";""
"A_55_P1985945";"Kifc5c-ps";"";""
"Gm5441";"Gm10910";"";""
"Mlec";"chr11:95627874-95640824_R";"";""
"Farp1";"Slc10a5";"";""
"Son";"ENSMUST00000068997";"";""
"Vps18";"Dcaf17";"";""
"Tmem204";"Ttc39b";"";""
"Lipn";"Myo1b";"";""
"Rhog";"Gm13476";"";""
"Dennd2a";"Ttc19";"";""
"Zbtb45";"Sept1";"";""
"Pcna";"Dlg5";"";""
"1700066J03Rik";"Ccdc59";"";""
"BB163080";"Gabrr1";"";""
"Pdxk";"Ppp2r5e";"";""
"Aard";"Cox10";"";""
"A_55_P1952156";"chr3:36280098-36347798_R";"";""
"Cd8a";"TC1711418";"";""
"chr16:4867322-4874772_F";"Faf2";"";""
"Il12rb1";"Dusp11";"";""
"chr13:72906878-72923790_F";"chr6:50339188-50409363_R";"";""
"Cd47";"Gm6548";"";""
"chr6:145647711-145756861_R";"4930570B17Rik";"";""
"Slc10a1";"chr5:152006587-152008784_R";"";""
"chr11:3548300-3549676_R";"Aanat";"";""
"NAP114914-1";"chr19:16078625-16110246_R";"";""
"Cdh1";"Rhbg";"";""
"ENSMUST00000069035";"1300015D01Rik";"";""
"Hook1";"chr11:58659807-58676282_R";"";""
"Scamp4";"chr6:122741562-122743423_R";"";""
"chr2:156654675-156665430_F";"chr11:3542140-3546888_R";"";""
"Cul4a";"chr15:8463685-8494960_R";"";""
"Dpy19l1";"AV026068";"";""
"Arf4";"Aldh3b1";"";""
"Zbtb43";"Ifi27l2b";"";""
"chr18:63525907-63526504_R";"Kras";"";""
"Nadk";"Asb7";"";""
"Slmap";"chr8:119090566-119097735_F";"";""
"1190005F20Rik";"Hpca";"";""
"chr7:113768215-113783490_R";"Usp3";"";""
"Gm5589";"A_55_P2045234";"";""
"Slc2a1";"chr12:81719382-81731865_F";"";""
"Plekhb1";"Zap70";"";""
"Rpl34";"Bhmt";"";""
"Gm5450";"chr11:95630200-95631470_F";"";""
"chr2:158169020-158191295_R";"chr2:175640275-175701875_F";"";""
"NAP061238-1";"Iah1";"";""
"Hnrnpa1";"C1ra";"";""
"Tspan33";"Sult1a1";"";""
"4933411B09Rik";"Tgtp2";"";""
"Vps18";"Arrdc4";"";""
"Foxk1";"NAP062870-1";"";""
"Rnasek";"chr7:4827340-4863315_F";"";""
"Ddah1";"Gm10404";"";""
"Egf";"Smyd2";"";""
"Uba7";"Cpn2";"";""
"A_55_P2176894";"Bcdin3d";"";""
"chr7:118248833-118267766_R";"chr5:113768412-113769110_R";"";""
"Sgcz";"Ralgps1";"";""
"Cpne5";"St6galnac4";"";""
"chr15:58981936-58982322_F";"chr8:60141721-60142223_F";"";""
"chr11:116936834-116948799_R";"Chfr";"";""
"Fndc4";"chr16:11008534-11013759_F";"";""
"Acadl";"chr17:17342991-17343357_F";"";""
"Cds2";"chr14:55671783-55680316_R";"";""
"ENSMUST00000103558";"Cyp17a1";"";""
"Gm3561";"Zfp947";"";""
"Olfr676";"chr3:30032959-30079659_F";"";""
"chr6:31078802-31079644_R";"Tat";"";""
"Xpnpep1";"Ppih";"";""
"Sqstm1";"Atp5l";"";""
"Ttc14";"A_55_P2109114";"";""
"Arhgef5";"Hook3";"";""
"Hmgn1";"chr7:26054813-26063725_F";"";""
"Dusp8";"Gm4841";"";""
"Gtf3c5";"chr6:117829576-117834247_F";"";""
"Gm16039";"chr5:75389503-75396250_F";"";""
"Gm20056";"A_55_P1958902";"";""
"chr10:120336296-120354471_F";"Hist1h2ab";"";""
"9430024F10Rik";"chr11:69188111-69188571_R";"";""
"ENSMUST00000023262";"Fktn";"";""
"Slc40a1";"chr4:138653689-138688814_F";"";""
"Med25";"Prex1";"";""
"chr1:73664661-73911040_R";"Renbp";"";""
"chr4:124206166-124334412_R";"Pex11a";"";""
"Setd2";"chr9:78107225-78118850_R";"";""
"Uqcr11";"Myo9b";"";""
"Rap1b";"Inca1";"";""
"Map3k6";"Dlat";"";""
"BB312617";"Ndufv2";"";""
"Siglech";"Tspan5";"";""
"Sec31a";"Prr14";"";""
"Sntg1";"Chdh";"";""
"Lrrc45";"chr1:82892851-82943201_R";"";""
"C1ra";"Gm6934";"";""
"Gsta2";"Cd44";"";""
"Tax1bp3";"Pik3r4";"";""
"H2-M3";"Thrb";"";""
"Kdsr";"Stard7";"";""
"Madcam1";"chr4:116790373-116797823_R";"";""
"Prom1";"Tgds";"";""
"Nop56";"ENSMUST00000153795";"";""
"chr6:136440100-136450050_F";"Incenp";"";""
"2310010J17Rik";"3930402G23Rik";"";""
"Golga7b";"NAP111417-1";"";""
"Actg1";"Pdp1";"";""
"Kifc5c-ps";"Eif5a2";"";""
"chr11:95627874-95640824_R";"Slco1a1";"";""
"Esrrb";"Flna";"";""
"Slc10a5";"Ucp2";"";""
"ENSMUST00000068997";"Pdcd1lg2";"";""
"Prss48";"Pnpla6";"";""
"Dcaf17";"chr15:102920547-102933472_R";"";""
"Myo1b";"Nova2";"";""
"D030063E12";"Cenpc1";"";""
"Gm13476";"H3f3a";"";""
"Ttc19";"Thy1";"";""
"AI314604";"A_55_P2096165";"";""
"Sept1";"Hsd17b4";"";""
"Gabrr1";"chr10:60473030-60535340_R";"";""
"Cox10";"chr6:126502067-126507755_R";"";""
"chr3:36280098-36347798_R";"Itm2a";"";""
"A_55_P2106358";"Ube2e1";"";""
"chr15:59059450-59070576_R";"Tmprss3";"";""
"TC1711418";"BC068281";"";""
"Faf2";"6530401N04Rik";"";""
"Efnb2";"Ndufa12";"";""
"Dusp11";"Cdc42se1";"";""
"chr6:50339188-50409363_R";"Cisd3";"";""
"4930570B17Rik";"Szt2";"";""
"chr5:152006587-152008784_R";"Mageh1";"";""
"Aanat";"4930432F04Rik";"";""
"chr19:16078625-16110246_R";"ENSMUST00000091052";"";""
"D030036P13Rik";"Lig4";"";""
"Gpr146";"chr19:16078625-16110246_R";"";""
"Rhbg";"A_55_P2067151";"";""
"Ddt";"chr13:70745633-70776516_R";"";""
"Rabep1";"Traf3ip3";"";""
"chr15:32167516-32174427_R";"Tinagl1";"";""
"1300015D01Rik";"D4Ertd22e";"";""
"Cyp20a1";"Chordc1";"";""
"AV026068";"A_55_P2125868";"";""
"Aldh3b1";"Sohlh2";"";""
"Ifi27l2b";"Mrps22";"";""
"Asb7";"Pxmp4";"";""
"chr8:119090566-119097735_F";"Ggnbp1";"";""
"A_55_P2045234";"Pwp2";"";""
"Dock7";"Defa-rs7";"";""
"chr12:81719382-81731865_F";"Synj2";"";""
"chr15:84737071-84753513_R";"Amacr";"";""
"Zap70";"Aspg";"";""
"Bhmt";"Ints8";"";""
"chr11:95630200-95631470_F";"A_55_P2009439";"";""
"chr2:175640275-175701875_F";"Phkb";"";""
"Iah1";"Rbm3";"";""
"C1ra";"Ctsd";"";""
"chr1:162933979-162944379_R";"BC005537";"";""
"Sult1a1";"Slc1a6";"";""
"Tgtp2";"Plk3";"";""
"Arrdc4";"Exosc3";"";""
"chr7:4827340-4863315_F";"BB237529";"";""
"Gm10404";"Gpr124";"";""
"Cpn2";"Ahnak";"";""
"Bcdin3d";"Ankrd27";"";""
"chr5:113768412-113769110_R";"Zfp566";"";""
"Ralgps1";"Afap1";"";""
"St6galnac4";"1700037H04Rik";"";""
"Rab9";"Gm13157";"";""
"chr8:60141721-60142223_F";"Lsm10";"";""
"Chfr";"A_55_P2175314";"";""
"Mpg";"Gpr84";"";""
"chr11:102878974-102888924_F";"Sema4d";"";""
"chr16:11008534-11013759_F";"Cep68";"";""
"Adcy6";"Adam9";"";""
"chr14:55671783-55680316_R";"Lrrc8a";"";""
"chr3:30032959-30079659_F";"Ankle1";"";""
"Tat";"Ccdc151";"";""
"Rars";"Kif20b";"";""
"Ppih";"A430061O12Rik";"";""
"Atp5l";"Slc19a1";"";""
"A_55_P2109114";"A_55_P1953608";"";""
"Hook3";"Slc36a1";"";""
"Actr3b";"chrX:155947587-155947977_R";"";""
"chr7:26054813-26063725_F";"Zfp282";"";""
"Gm4841";"AK189234";"";""
"Synrg";"Ap2m1";"";""
"chr1:158903230-158984165_R";"3300002A11Rik";"";""
"Gm9777";"Acsl4";"";""
"chr6:117829576-117834247_F";"Igsf9";"";""
"chr5:75389503-75396250_F";"Mpp1";"";""
"A_55_P1958902";"Ptpn6";"";""
"Cldnd2";"Traf4";"";""
"Hist1h2ab";"Speer1-ps1";"";""
"chr11:69188111-69188571_R";"ENSMUST00000095071";"";""
